,Unnamed: 0,Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg),TSLF
212,485,CA3532711950019950815,MIDWAY,35.326,-119.502,1995,8,3150.36,150.93,2501.37,451.62,0.09,46.35,70600374.72,4065812.64,105268.608,1119260.16,51250.7664,67135.2192,71706.096,59882.9472,109548.72,352271.088,158803.344,51815.5344,2
213,491,CA3730112131619951022,ORESTIMBA,37.301,-121.316,1995,10,1144.08,12.15,877.05,239.49,10.08,5.31,93435260.22,5153376.87,166661.811,1390317.12,48620.4021,83473.6545,65440.584,56558.8161,98783.631,527187.483,419488.551,51714.3069,0
214,496,CA3955612164019951004,HWY 149,39.556,-121.64,1995,10,797.49,6.21,82.62,574.38,35.91,98.37,39702085.02,2365675.38,57901.365,605142.0,20815.9056,40266.8829,33580.071,25743.9375,53116.506,200990.232,102672.054,30615.0714,6
215,535,CA3600012004119960427,SKYLINE,36.0,-120.041,1996,4,8778.96,117.09,1531.08,6547.95,484.74,98.1,254690474.8,14987931.57,370080.432,3969710.64,160432.3953,252008.7174,240569.019,192485.4912,374113.053,1269505.863,580463.001,195264.0387,0
216,540,CA3657512062719960427,PANOCHE II,36.575,-120.627,1996,4,5971.41,412.2,1327.41,3786.84,435.42,9.54,202392166.5,11953259.46,294605.343,3133118.16,120972.5748,201718.1223,184994.865,146314.7397,289048.554,1013968.836,481306.95,155316.789,0
217,541,CA3663112067819960415,PANOCHE,36.631,-120.678,1996,4,694.62,51.03,366.84,275.49,1.26,0.0,16156841.04,931781.97,24108.858,255465.36,11523.8205,15408.9216,16214.877,13494.9942,24809.301,80782.155,36983.313,11861.3043,1
218,519,CA3520911991019960520,OVERLOOK,35.209,-119.91,1996,5,1173.96,1.35,99.18,1066.59,6.84,0.0,42569613.0,2527727.13,61169.67,658738.8,25097.7681,42813.54,38940.597,30520.1358,61055.613,212083.911,97511.373,33227.3115,0
219,520,CA3526211986019960523,SEVEN MILE,35.262,-119.86,1996,5,1099.89,100.44,152.91,842.94,3.6,0.0,40362011.64,2414667.24,57452.436,620759.52,22422.834,41145.3504,35904.816,27615.456,56706.696,201008.988,92870.604,31973.6808,0
220,523,CA3539611888419960523,MESA COMPLEX,35.396,-118.884,1996,5,2221.83,25.29,454.14,1413.18,329.04,0.18,49979331.9,2876026.95,74594.187,792786.24,36443.2149,47458.1097,50878.224,42547.0329,77683.887,249403.131,112419.351,36620.2845,0
221,531,CA3580712001619960522,HWY 33 II,35.807,-120.016,1996,5,1357.56,170.91,88.2,1072.44,3.06,22.95,30801316.32,1792861.11,45350.478,484274.16,20908.6983,29872.7352,30210.039,24729.0714,46544.247,153606.897,69721.731,23101.8849,0
222,532,CA3590111999919960501,HWY 41,35.901,-119.999,1996,5,2110.77,86.67,160.74,1621.17,206.46,35.73,73894561.2,4393054.44,106021.44,1142352.0,43162.6788,74480.112,67296.636,52590.2184,105636.204,368123.868,169387.524,57815.586,0
223,533,CA3595212127819960528,UNNAMED,35.952,-121.278,1996,5,6030.0,74.79,3112.65,2524.95,292.23,25.38,162001299.8,8721418.77,286101.531,2519233.92,117228.7971,137459.6217,144777.186,131674.9797,213142.185,887622.381,624634.389,89080.1091,0
224,544,CA3696412090419960512,UNNAMED,36.964,-120.904,1996,5,439.47,2.97,46.71,299.61,60.21,29.97,2501917.92,100676.43,5052.852,48792.24,5106.2175,1050.4026,4968.585,5286.8664,6701.103,12696.633,4728.015,700.3809,1
225,518,CA3514011979419960622,UNNAMED,35.14,-119.794,1996,6,649.35,0.0,16.2,533.07,64.89,35.19,37839166.2,2295589.95,52898.13,575211.6,18594.2475,39549.132,31864.455,23553.225,51072.255,188309.565,87800.895,30804.8265,0
226,524,CA3543511876119960604,CANYON,35.435,-118.761,1996,6,1409.58,60.12,95.13,1079.55,174.33,0.45,80222934.96,4572428.58,131478.498,1211009.76,43246.7622,75640.113,62622.0,51475.041,96465.87,431053.578,288643.41,52069.6602,0
227,526,CA3547911890919960617,ROUND MOUNTAIN,35.479,-118.909,1996,6,1014.21,0.0,76.86,712.26,225.0,0.09,29668534.92,1742250.24,43219.188,463217.76,18972.0144,29243.4912,28234.836,22695.6312,43826.94,147892.608,67511.304,22651.4484,0
228,530,CA3576311840619960624,SIERRA,35.763,-118.406,1996,6,464.04,0.0,201.06,254.25,0.27,8.46,36339433.2,2143898.73,55463.292,546060.24,17437.5405,36342.0342,28186.011,21635.0352,44591.445,189390.267,112547.709,26492.7195,0
229,542,CA3686312082419960618,MERCY,36.863,-120.824,1996,6,6876.81,113.49,258.3,3622.59,2373.93,508.5,69671092.14,3487351.14,120859.605,1208228.4,88606.7928,50259.0933,98085.519,95474.1303,139258.17,353095.92,156153.726,36871.0938,0
230,565,NV3893511985819960623,AUTUMN HILLS,38.935,-119.858,1996,6,38.07,0.0,15.21,15.66,5.85,1.35,4249653.48,213759.72,8998.344,62203.68,2364.8652,3226.554,2498.292,2556.9468,3473.928,26394.66,26931.708,1390.3416,1
231,528,CA3567411959619960719,GILBRETH,35.674,-119.596,1996,7,1896.66,2.52,314.73,1488.06,91.35,0.0,110319594.5,6713718.12,153590.112,1672583.04,52614.5508,115946.8128,91718.748,67132.2024,147525.516,548925.084,256466.052,90356.9076,0
232,529,CA3570511963519960704,GOOSE,35.705,-119.635,1996,7,674.91,7.65,64.71,544.68,57.87,0.0,37391776.38,2270181.78,52232.355,567961.2,18220.7196,39135.5631,31364.973,23124.3381,50318.55,186111.18,86929.542,30479.3046,0
233,553,CA3858211952919960708,WALKER COMPLEX,38.582,-119.529,1996,7,1050.3,1.08,142.56,465.66,373.86,67.14,89424529.92,5025234.42,153299.088,1334000.16,45502.137,82477.0692,64396.638,53835.876,98574.138,494209.494,368042.922,53732.2374,0
234,557,CA3985012024819960725,MADALANNA,39.85,-120.248,1996,7,1820.16,5.4,567.27,989.37,232.83,25.29,205322382.4,10717466.31,408434.868,3021676.56,110524.6323,166694.931,128770.317,122932.1268,185694.903,1230976.629,1157782.563,85091.4297,1
235,521,CA3534412027619960815,FIFTY-EIGHT,35.344,-120.276,1996,8,38325.15,119.34,12044.07,19011.6,7145.82,4.32,2849185179.0,158941094.2,4944585.231,42581477.52,1494417.766,2593943.473,2066264.109,1753152.002,3143073.726,15824163.17,11960426.83,1668210.521,0
236,522,CA3535211954719960808,AIRPORT 2,35.352,-119.547,1996,8,428.4,3.15,69.48,349.47,0.45,5.85,4652352.36,240561.27,7764.354,79552.08,5462.2647,3585.9096,6268.203,5952.9906,9014.355,23329.809,9833.067,2701.7397,0
237,527,CA3558911856419960801,BOREL,35.589,-118.564,1996,8,1116.81,0.18,572.49,510.03,31.86,2.25,104357459.9,5676306.57,192060.576,1545790.32,54087.5421,91070.2782,70313.391,62240.1552,105053.625,599452.731,503523.909,53812.1511,0
238,536,CA3606311866419960818,CHOLOLLO,36.063,-118.664,1996,8,1153.98,0.54,414.81,469.44,268.29,0.9,141921368.6,7035092.91,307763.568,2071283.76,79514.5383,104900.6286,80760.933,85062.3156,110505.735,894000.753,940228.767,41530.6233,0
239,539,CA3649311886619960813,KAWEAH,36.493,-118.866,1996,8,1857.69,0.18,873.27,674.73,292.77,16.74,196028819.3,10122934.41,397425.726,2879741.52,106416.5409,156122.4852,120498.597,117372.3066,172018.809,1187947.719,1146560.013,76162.2111,0
240,543,CA3689311934619960817,TRIMMER,36.893,-119.346,1996,8,2304.36,0.0,614.7,1601.73,62.28,25.65,235995218.3,12389771.79,464619.762,3476186.64,126386.1027,193571.0208,149519.871,141221.4066,216754.623,1406720.133,1304326.359,101088.6921,0
241,545,CA3742611981719960801,STUMPFIELD,37.426,-119.817,1996,8,1192.77,0.0,497.88,487.44,196.29,11.16,110680449.8,6060319.2,200926.26,1641556.8,57093.588,97694.7588,75534.228,66070.6524,113444.496,631031.832,518612.832,58949.7408,0
242,546,CA3789912011319960814,ROGGE,37.899,-120.113,1996,8,7106.58,57.33,1880.19,3593.34,1348.74,226.98,768757428.7,39485156.58,1572340.014,11288832.48,420533.3214,606288.3678,469475.244,461874.5478,666754.47,4681083.474,4568198.706,289211.2434,0
243,547,CA3791311981819960814,ACKERSON COMPLEX (ACKERSON),37.913,-119.818,1996,8,23518.44,72.27,5047.83,10962.36,6666.3,769.68,2722630193.0,136310176.5,5808894.678,39820473.36,1519949.1,2049484.338,1585865.385,1637778.645,2194205.085,16985078.16,17497278.23,860962.7547,0
244,548,CA3801412057319960812,LIGHTNING 12,38.014,-120.573,1996,8,495.63,3.24,157.23,283.41,46.26,5.49,53708297.04,2757097.08,109998.99,788284.8,29306.6856,42320.2338,32667.21,32176.2222,46367.424,327350.808,320212.62,20110.8888,0
245,549,CA3830512043119960812,RIMROCK,38.305,-120.431,1996,8,1092.15,0.09,226.98,587.34,275.04,2.7,138024751.5,6914535.3,294366.303,2017744.56,76712.6556,104030.0523,80135.361,82696.7241,110926.638,861077.484,887238.414,43751.691,0
246,552,CA3855712103319960802,SCOTT,38.565,-121.047,1996,8,3572.1,0.0,170.37,1578.24,1821.15,2.34,285126100.7,16457050.8,460140.147,4266869.04,139685.2434,275070.4335,212887.287,169646.7393,332133.048,1528431.318,1020867.948,190924.4628,2
247,534,CA3595912138819961007,WILD,35.959,-121.388,1996,10,9891.54,1.26,4113.9,3224.97,2538.99,12.42,1050531342.0,53683684.11,2166702.732,15418214.64,578120.5791,820878.3738,636832.449,632479.3128,899961.975,6426641.817,6338626.911,382861.7721,0
248,538,CA3625912173919961018,SUR,36.259,-121.739,1996,10,1704.42,0.0,813.6,625.23,224.82,40.77,203411373.8,9965958.75,448866.846,2964881.52,115372.5867,147088.3464,113654.115,122405.3586,153488.547,1294198.605,1389080.295,54219.5253,0
249,551,CA3839512205519961026,GATES,38.395,-122.055,1996,10,612.54,0.0,454.77,151.65,1.08,5.04,61453738.98,3078831.96,130815.567,899961.84,34567.5006,46306.2123,36163.359,37265.7933,50092.02,382677.642,392515.776,19614.1896,0
250,554,CA3882912197319961026,UNNAMED,38.829,-121.973,1996,10,1165.86,12.42,60.66,751.77,230.94,110.07,57608379.9,2902840.56,118728.603,863217.36,37200.8538,43654.7763,39980.655,40248.7317,56011.284,348699.006,332718.66,20636.172,0
251,556,CA3935712151119961020,PALERMO,39.357,-121.511,1996,10,470.79,0.09,24.75,201.06,233.01,11.88,18460475.64,1077855.21,27808.398,284589.36,10977.8553,18062.3016,16413.813,13176.0846,25502.445,94184.703,49500.837,13543.1883,7
252,589,CA3539811876919970508,COTTONWD 2,35.398,-118.769,1997,5,984.42,7.38,55.89,609.48,311.67,0.0,26831388.78,1552006.26,39978.621,422719.92,18641.5344,25736.8797,26500.527,21916.9791,40656.114,134371.224,62372.358,19774.7586,0
253,592,CA3553711895319970522,GRANITE,35.537,-118.953,1997,5,585.09,0.0,11.97,405.99,167.13,0.0,15940293.84,928689.12,23444.136,250441.92,10756.0656,15485.7024,15586.488,12735.6048,24031.944,79491.024,36101.952,11977.7688,0
254,598,CA3629712113219970531,UNNAMED,36.297,-121.132,1997,5,737.1,51.66,144.45,539.37,0.81,0.81,11162320.92,613767.51,17654.13,182221.2,10082.0727,9734.6304,12703.563,11345.6538,18833.499,56205.873,25818.507,7364.9709,0
255,600,CA3692411971419970519,GROVE,36.924,-119.714,1997,5,607.5,0.81,116.01,479.52,10.89,0.27,41168777.94,2442234.69,61945.155,619070.4,19594.7163,41545.2393,32173.074,24455.3013,51079.545,213085.845,122749.821,30621.1923,1
256,588,CA3522611952219970620,MIDWAY COMPLEX,35.226,-119.522,1997,6,2748.33,255.24,274.32,1368.0,823.14,27.63,62289309.6,3617587.89,91957.05,981061.2,42901.0173,60163.236,61550.541,50603.8014,94657.869,310672.683,140810.769,46507.7115,0
257,595,CA3572112001719970609,UNNAMED,35.721,-120.017,1997,6,481.05,61.38,65.07,267.93,83.97,2.7,8639388.0,496542.24,12911.76,137174.4,6347.1888,8184.96,8830.656,7400.6784,13470.624,43111.728,19409.904,6314.832,0
258,596,CA3598111997419970609,UNNAMED,35.981,-119.974,1997,6,436.68,1.08,45.18,332.73,56.52,1.17,11102622.48,652725.54,16151.292,173190.24,7043.5962,10966.1328,10524.546,8439.1596,16352.658,55341.558,25281.234,8495.8686,1
259,594,CA3569011841219970704,TOWER,35.69,-118.412,1997,7,620.73,0.0,113.13,502.83,3.96,0.81,44823769.2,2726175.78,62897.382,676931.04,20715.147,47093.5782,36446.436,26547.7662,58729.59,224336.322,108801.234,36433.197,1
260,590,CA3545911887919970819,CHOCKTAW,35.459,-118.879,1997,8,4141.62,13.86,313.29,2821.77,992.7,0.0,133674854.8,7895261.25,193499.496,2076502.32,81769.9977,133160.1678,124363.179,98656.9128,194065.605,666571.311,306719.361,103164.0507,0
261,591,CA3552511899719970810,POSO,35.525,-118.997,1997,8,914.85,0.0,28.35,528.03,358.47,0.0,30872798.82,1826046.0,44590.131,479167.92,18724.1202,30831.9615,28618.551,22634.5329,44711.784,153875.574,70680.204,23905.0404,0
262,593,CA3562311808819970809,JACKS,35.623,-118.088,1997,8,2160.18,0.18,311.94,785.07,928.98,134.01,249928650.2,12848191.47,510102.261,3672695.52,137172.8421,197397.0027,153514.206,150747.3567,218224.395,1519648.731,1477700.019,94711.6521,0
263,599,CA3685211871219970806,CHOKE,36.852,-118.712,1997,8,1390.95,4.14,200.52,435.96,692.82,57.51,168598470.6,8413570.71,361440.198,2465591.76,94611.6783,126143.9748,97898.895,101705.7942,134998.299,1054542.681,1092279.195,52122.0285,1
264,597,CA3616211875819970924,COFFEE,36.162,-118.758,1997,9,910.17,0.0,104.22,528.12,217.08,60.75,86927871.78,4624349.94,166777.281,1284797.52,46451.304,72961.2837,56883.699,52439.5359,83418.822,510483.24,455316.606,40166.6526,0
265,602,CA3803111984119970918,KIBBIE 2,38.031,-119.841,1997,9,1003.68,14.94,424.53,494.73,65.25,4.23,94950068.04,4660372.35,208886.31,1384822.8,53905.6035,68885.7228,53377.803,57265.8534,72250.191,602948.997,644551.407,25733.6073,0
266,603,CA3937712125219970927,WILLIAMS,39.377,-121.252,1997,9,2562.21,34.74,842.4,919.35,763.29,2.43,305303168.0,15046419.96,668011.473,4451898.96,171836.3898,223238.1069,171857.241,183063.7755,233616.636,1933229.79,2055191.544,85298.0616,0
267,606,CA3518711989619970919,AMERICAN,35.187,-119.896,1997,9,652.05,1.71,0.18,233.55,416.61,0.0,22091684.04,1304324.37,31969.566,343433.52,13592.2941,21990.0744,20628.513,16384.9878,32173.929,110093.499,50431.977,17049.3903,1
268,601,CA3782211978619971027,ASPEN VALLEY,37.822,-119.786,1997,10,723.69,0.36,269.55,305.37,143.91,4.5,92218267.26,4506837.84,204346.395,1343106.0,52262.6058,66376.6227,51117.183,55348.4565,68814.468,588269.646,634802.292,24015.4632,7
269,635,CA3783112171619980504,GREENRIDGE 6,37.831,-121.716,1998,5,593.82,38.52,13.77,209.7,218.97,112.86,8986817.88,478271.88,15140.736,147028.32,8528.0508,7385.9652,10198.62,9438.0588,14868.576,46630.548,25109.82,5277.0816,1
270,625,CA3581412079719980611,UNNAMED,35.814,-120.797,1998,6,3621.78,79.47,2905.47,626.67,9.99,0.18,112369878.9,6560927.91,167698.629,1743014.88,69634.6065,109822.7979,103164.642,83233.3239,159936.255,568693.359,284816.223,83277.9765,1
271,621,CA3537111878719980708,BRECK,35.371,-118.787,1998,7,1405.98,1.26,54.63,758.43,591.66,0.0,37662754.32,2184248.88,55694.808,593847.36,26175.8232,36282.3552,37390.752,30824.4096,57437.424,187859.016,85068.648,28039.8384,0
272,623,CA3554811897419980711,AERA,35.548,-118.974,1998,7,834.21,0.72,38.43,710.55,84.51,0.0,28252405.44,1673921.34,40707.756,437965.92,16936.335,28301.9184,26050.806,20524.554,40761.846,140770.458,64631.214,21956.5818,0
273,628,CA3598812129919980721,UNNAMED,35.988,-121.299,1998,7,1157.76,6.03,645.12,440.46,65.7,0.45,27062676.72,1449253.35,47473.398,426227.76,21155.2191,22684.7592,25760.295,23623.1658,37760.391,146691.225,98374.635,14976.3249,0
274,629,CA3602712010519980730,UNNAMED,36.027,-120.105,1998,7,726.66,27.72,125.64,549.63,5.76,17.91,24509223.72,1466132.04,34891.308,376976.16,13626.4644,24980.6592,21810.456,16779.2112,34443.36,122060.268,56391.084,19411.9344,0
275,631,CA3688212081319980710,MERCY,36.882,-120.813,1998,7,2024.82,76.32,71.19,1174.68,594.27,108.36,13489187.76,599920.38,25793.478,249075.36,22681.5642,7434.387,22992.84,23780.043,31550.85,69027.318,29725.47,5115.3462,1
276,624,CA3568911960919980815,UNNAMED,35.689,-119.609,1998,8,707.13,10.08,30.33,563.76,102.96,0.0,38835693.36,2353788.81,54359.514,590838.48,19255.9545,40521.5496,32830.929,24339.087,52565.409,193278.447,90061.101,31557.2967,0
277,626,CA3593312117019980806,UNNAMED,35.933,-121.17,1998,8,2162.07,49.59,1461.78,620.46,11.61,18.63,72487348.56,3989174.13,125048.034,1111182.48,46454.8509,64137.4776,60596.757,53214.1182,90702.261,395789.931,277893.153,42302.8467,0
278,627,CA3598811997919980815,UNNAMED,35.988,-119.979,1998,8,644.31,2.79,23.76,551.52,64.71,1.53,14941744.56,871575.3,21943.404,234528.48,10001.3418,14548.1616,14550.21,11859.9084,22456.818,74506.95,33864.93,11255.1102,0
279,630,CA3647112115219980803,STONEWALL,36.471,-121.152,1998,8,1203.66,18.0,222.66,739.89,206.55,16.56,87479908.38,4831262.01,154902.951,1306775.52,46723.3479,78274.2897,62862.282,54304.7661,94890.609,490790.169,382998.753,49088.0331,0
280,632,CA3732211861819980829,TOM,37.322,-118.618,1998,8,1362.06,2.7,197.82,675.09,379.89,106.56,95810185.26,5600704.32,148949.163,1442831.76,47859.957,94321.3995,74849.751,58619.2509,117519.444,502934.886,307630.044,67884.7032,0
281,633,CA3772812166319980829,580,37.728,-121.663,1998,8,448.2,0.0,22.77,227.25,4.14,194.04,4229203.68,210345.48,7310.232,74082.24,5600.61,3004.4448,6168.132,6022.908,8741.412,21243.276,8746.308,2238.8796,1
282,622,CA3540711879119980902,BRECKENRIDGE,35.407,-118.791,1998,9,540.09,3.24,60.84,386.01,90.0,0.0,16252821.54,950998.68,23784.633,254450.16,10645.7202,15915.3201,15650.721,12675.1023,24219.432,81046.422,36955.584,12316.8348,0
283,641,CA3914812140319980904,BEALE ASSIST,39.148,-121.403,1998,9,523.53,0.9,17.82,240.75,12.87,251.19,12880439.46,737713.53,19553.571,203526.72,9257.0823,12141.4473,12845.286,10789.1181,19579.293,64947.177,31242.249,9227.1087,1
284,634,CA3780711979919981013,ASPEN PW 2,37.807,-119.799,1998,10,1218.69,0.45,873.54,330.75,7.83,6.12,154232151.5,7536078.45,341868.78,2246194.8,87409.4265,110972.6946,85447.431,92557.7028,115002.477,984049.119,1062298.089,40094.0451,5
285,665,CA3693711828819990330,DIVISION,36.937,-118.288,1999,3,1339.29,6.21,1077.3,218.34,1.53,35.91,90663999.12,5432267.88,132031.674,1370695.68,43974.1944,92927.9718,73516.014,55214.4618,117195.12,460950.984,242647.236,70312.2264,3
286,666,CA3710712109719990618,ROMERO,37.107,-121.097,1999,6,753.03,0.36,42.39,683.19,13.32,13.77,6247580.76,291059.73,11524.14,112719.6,9539.9721,3845.8962,9952.119,10089.6084,13815.117,31846.959,13831.641,2725.3827,1
287,664,CA3679011947219990713,WATTS,36.79,-119.472,1999,7,518.67,2.88,22.23,461.16,32.31,0.09,40317237.36,2408100.75,59568.318,606875.76,19012.7331,41140.98,31823.883,23902.7202,50740.587,206848.917,114296.607,30735.1917,1
288,667,CA3784511998419990823,PILOT,37.845,-119.984,1999,8,1551.69,0.45,138.51,430.92,960.84,20.97,170837251.2,8911038.78,340268.652,2513881.44,92017.071,138521.2752,107004.726,102289.1652,154205.91,1024958.682,965699.694,70505.577,0
289,668,CA3800711984219990816,NORTH PARK COMPLEX (ELEANOR),38.008,-119.84,1999,8,1010.25,13.41,391.5,466.11,90.9,48.33,114051482.6,5690508.75,244560.6,1667919.6,64029.1095,85303.7838,66225.213,68821.3764,91305.711,713449.377,739157.247,35218.0593,0
290,669,CA3844211991219990810,HIRAM,38.442,-119.912,1999,8,1141.65,26.64,330.21,405.54,213.12,166.14,90137437.02,4528664.1,190569.285,1323558.0,51367.86,68239.7469,54219.519,55489.3407,75376.818,558546.336,566390.286,29592.7074,0
291,674,CA3953212141419990823,SOUTH,39.532,-121.414,1999,8,871.47,14.76,303.03,432.9,120.06,0.72,98660937.06,4954213.35,209627.181,1442783.52,54722.8017,74684.6523,57522.474,59093.8263,79825.095,614178.351,629911.791,31810.1517,0
292,675,CA3962812129919990823,FRRD COMPLEX (BEAN),39.628,-121.299,1999,8,775.08,14.67,96.39,406.17,251.73,6.12,97449231.78,4845510.18,210283.137,1423077.84,54513.54,72440.2773,55830.267,58447.1295,76659.102,612067.536,639766.998,29220.0966,0
293,676,CA3964512147619990823,BLOOMER,39.645,-121.476,1999,8,1138.14,1.8,215.1,659.25,229.59,32.4,129188213.8,6604987.23,266324.931,1895512.32,70887.2913,101045.4345,78179.148,77584.7457,110529.387,790225.695,779308.227,47180.5569,0
294,677,CA3970712103719990823,FRRD COMPLEX (DEVILS GAP),39.707,-121.037,1999,8,628.47,0.36,146.79,219.51,248.49,13.32,89146924.74,4352391.72,197794.449,1298461.68,50634.4842,64042.3737,49406.769,53588.1879,66442.032,569054.718,614843.496,23037.0228,0
295,678,CA3975712171519990823,DOE MILL,39.757,-121.715,1999,8,4689.81,8.64,3608.64,1058.49,9.54,4.5,492357519.2,25129614.6,1018409.085,7218968.4,269699.193,383944.5441,296047.341,294810.5223,417805.452,3018015.774,2991076.704,177569.6616,0
296,680,CA3983412102119990823,MHRD COMPLEX (PIGEON),39.834,-121.021,1999,8,1946.52,22.32,537.48,874.62,461.16,50.94,259143763.7,12750967.26,568190.862,3779382.24,146429.8506,188899.9758,145884.384,155824.0398,197984.25,1642658.022,1749816.126,71569.3086,0
297,681,CA3983712174919990823,MUSTY,39.837,-121.749,1999,8,6814.98,4.14,4561.38,2123.73,97.65,28.08,741396452.0,37666934.37,1545113.376,10864044.72,408017.6361,573327.0054,442477.683,444456.9648,621588.789,4563876.879,4566435.057,259481.2203,0
298,682,CA3984912109419990823,MHRD COMPLEX (LOOKOUT),39.849,-121.094,1999,8,1066.14,0.09,312.66,455.94,276.75,20.7,147121386.5,7196151.87,325526.868,2143442.16,83436.6375,106059.2274,81813.105,88417.9296,110261.007,937613.457,1009795.095,38629.9521,0
299,683,CA3988512131319990823,MHRD COMPLEX (BUCKS),39.885,-121.313,1999,8,13944.33,28.8,3288.87,6086.25,4337.37,203.04,1888976893.0,92474157.42,4174574.076,27522457.92,1070084.569,1363954.698,1051547.454,1134637.726,1418546.466,12030377.42,12939083.41,499470.1614,0
300,684,CA3989112033819990824,MHRD COMPLEX (HORTON 2),39.891,-120.338,1999,8,1640.79,10.98,422.46,576.0,551.61,79.74,185825596.7,9488815.38,383736.33,2727043.2,102345.4566,145004.1966,112516.848,111904.6446,158889.33,1137578.49,1123764.642,67399.3206,1
301,661,CA3545111876719990908,RICH BAR COMPLEX,35.451,-118.767,1999,9,892.89,65.61,243.45,575.91,7.65,0.27,57870466.74,3274013.07,97182.711,867877.92,30199.6521,53941.5729,43243.848,35843.8833,66410.199,315744.759,224430.867,36070.9893,0
302,662,CA3605412146419990913,KIRK COMPLEX (HARE),36.054,-121.464,1999,9,17422.38,5.13,3883.77,9087.93,4277.25,168.3,1852729496.0,95525724.6,3763280.709,27231472.08,1012559.114,1471189.94,1141974.045,1115322.904,1627917.588,11235839.67,10860014.52,714570.1632,0
303,663,CA3627912162519990909,KIRK COMPLEX (FIVE),36.279,-121.625,1999,9,14632.29,31.95,3298.05,6100.38,5020.38,181.53,1635421008.0,83659191.03,3368824.758,23994743.76,896197.1967,1280442.92,989759.439,981286.9542,1400039.883,9999717.129,9853152.651,599126.3181,0
304,679,CA3981512008819990906,CEMETERY,39.815,-120.088,1999,9,1520.28,0.99,308.07,978.03,214.47,18.72,119580183.0,7058091.42,182311.236,1796872.32,57308.4846,119681.4996,92770.83,71144.1144,146816.658,622910.322,369386.55,87316.803,0
305,687,CA4017912180419990928,GUN 2,40.179,-121.804,1999,9,24764.76,526.95,9121.32,10788.21,4075.02,253.26,2428667422.0,129485910.2,4646732.769,35863390.08,1283386.875,2046915.248,1581705.774,1452087.323,2324257.011,14248895.39,12683972.87,1131906.536,1
306,672,CA3941612120119991016,PENDOLA,39.419,-121.197,1999,10,3116.79,11.52,777.78,716.4,1582.47,28.62,423778536.2,20755976.31,935929.125,6174396.0,239840.1657,306278.0091,235965.69,254392.8759,318485.223,2697999.111,2899849.095,112476.3021,0
307,673,CA3946112111419991016,PENDOLA,39.461,-121.114,1999,10,1636.56,17.82,182.7,476.1,912.42,47.52,211237013.2,10585251.99,450085.788,3089601.36,117757.4139,159278.427,123148.269,126969.8436,170546.391,1316841.165,1354480.731,67213.8297,8
308,736,CA4010312006820000629,TURTLE,40.103,-120.068,2000,6,504.0,0.0,236.16,267.84,0.0,0.0,26801621.1,1604080.53,38618.739,408739.68,13966.1019,27380.2149,22794.57,17348.3361,36151.677,134906.373,66808.125,20987.7615,0
309,740,CA3580712081720000616,UNNAMED,35.807,-120.817,2000,6,647.82,0.09,0.0,647.73,0.0,0.0,24879224.88,1482214.95,35641.584,383672.88,14220.7443,25175.619,22397.049,17398.1916,35239.131,124047.621,57528.171,19525.7061,0
310,741,CA3583012079620000624,UNNAMED,35.83,-120.796,2000,6,735.48,2.52,0.09,732.78,0.09,0.0,20493111.96,1196651.16,30150.9,320767.2,13455.8892,19998.9792,19693.656,15995.7072,30440.88,102455.46,47448.324,15419.9232,1
311,717,CA3515111961720000722,SHELL,35.151,-119.617,2000,7,2317.41,1007.46,1026.0,281.79,0.0,2.16,81130811.04,4933448.19,113071.446,1230876.72,38992.9275,85148.8344,67672.971,49658.229,108750.411,403705.053,188518.599,66347.6013,0
312,721,CA3592412141420000722,PLASKETT 2,35.924,-121.414,2000,7,2356.83,3.51,749.88,1036.08,551.25,16.11,223721112.8,11695295.61,442937.817,3299415.84,121900.1211,182044.6983,142566.804,135686.6703,205875.405,1336608.837,1245484.881,94009.1031,0
313,722,CA3593011818220000722,MANTER,35.93,-118.182,2000,7,30818.61,113.85,6662.43,12315.87,8309.52,3416.94,3321682773.0,169356828.1,6867175.716,48801528.72,1849181.835,2584075.52,2025889.029,2019321.191,2857216.815,20335543.1,20081359.61,1198066.746,0
314,727,CA3771612024820000702,GRANITE,37.716,-120.248,2000,7,776.79,0.0,212.13,413.01,144.72,6.93,69685565.58,3893782.05,121191.165,1037052.0,35261.3655,63673.5051,49248.036,41545.4643,75112.137,388319.049,297387.909,40727.5371,1
315,718,CA3525911854920000802,PEAK,35.259,-118.549,2000,8,530.82,96.03,398.07,31.14,5.04,0.54,43198378.56,2257766.46,85757.652,635718.24,23188.6566,35153.1144,27108.99,25819.3836,39138.822,258721.866,242745.39,18024.2442,0
316,719,CA3549111846320000801,KINGS,35.491,-118.463,2000,8,1267.74,0.0,457.83,551.7,236.25,21.96,148941637.2,7567743.42,310327.128,2182736.16,82011.699,115194.9708,88963.794,89341.6968,124989.75,916689.618,916810.686,52175.601,0
317,720,CA3590912120220000811,UNNAMED,35.909,-121.202,2000,8,1867.05,586.62,1255.68,16.56,1.17,7.02,43663190.94,2341920.78,79065.729,669340.08,29240.0244,36913.4217,36017.703,32874.3675,52967.358,244231.38,185884.002,22878.7398,0
