,Unnamed: 0,Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg),TSLF
200,1694,CA20200803_20200803_UCM74_STAGECOACH_CF02033315,STAGECOACH,35.45344473,-118.484881,2020,8,3115.08,0.09,353.43,2242.44,472.95,46.17,276849676.1,15450089.76,482683.446,4119865.92,140438.0844,252422.7282,195446.862,165261.8646,297801.684,1544650.164,1187602.848,160966.6596,1
201,1626,CA20200927_20201013_UCM119_ZOGG_CF00009978,ZOGG,40.43746497,-122.6220128,2020,9,22779.72,105.3,15519.51,4389.75,2583.27,181.89,930243247.6,46856283.84,1965620.376,13617249.12,516586.86,708098.7708,547677.0,559115.8092,762627.204,5771170.584,5874244.2,307175.6412,0
202,1641,CA20200906_20201019_UCM200_BOBCAT_CF00003687,BOBCAT,34.33230369,-117.9296765,2020,9,45854.01,508.59,6560.55,21556.8,17182.89,45.18,4381853573.0,233702159.7,8377732.665,64712520.0,2315694.817,3695290.116,2856528.846,2620791.395,4198781.043,25697393.99,22849293.52,2046216.939,0
203,1643,CA20200907_20200928_UCM22_OAK_CF00010700,OAK,39.48826135,-123.3779504,2020,9,456.93,0.0,138.42,126.36,191.97,0.18,50101353.72,2441149.74,111499.938,729509.76,28496.2194,35855.9622,27655.596,30116.0142,37101.51,320387.598,347410.494,12717.7794,0
204,1647,CA20200927_20201020_UCM226_GLASS_CF00015497,GLASS,38.53799987,-122.5461373,2020,9,27217.44,60.3,6179.76,10159.65,10561.05,256.68,2802077641.0,138497239.4,6100684.83,40898484.0,1579080.611,2059747.141,1592326.062,1685794.12,2172218.256,17688113.17,18680907.17,803040.8616,0
205,1655,CA20200914_20200928_UCM240_FOX_CF00007241,FOX,41.23970758,-122.8534927,2020,9,808.11,0.09,235.53,425.7,146.79,0.0,88052885.28,4290430.05,196006.014,1281750.48,49985.0973,63024.21,48496.329,52825.4226,65051.181,563223.051,611089.641,22328.3691,0
206,1658,CA20200908_20201108_UCM244_FORK_CF00027219,FORK,38.98710069,-120.4242487,2020,9,674.19,0.0,166.59,328.5,177.21,1.89,76187360.52,3706444.35,169984.44,1108803.6,43310.1735,54369.5274,41846.229,45721.3392,56026.323,487980.801,530859.951,19052.8749,0
207,1659,CA20200904_20201224_UCM247_CREEK_CF00001391,CREEK,37.33285595,-119.2763844,2020,9,153659.34,1877.94,22777.92,58350.33,67141.62,3511.53,17282058630.0,866254571.0,36798074.12,252842791.0,9648032.829,13037010.6,10098796.69,10404891.04,13990887.3,107682037.6,110632834.9,5514739.516,0
208,1660,CA20200909_NA_UCM253_DEVIL_CF00007084,DEVIL,41.92444387,-123.2334926,2020,9,3559.59,0.54,1209.96,1584.9,763.92,0.27,320198033.5,15688457.19,706375.17,4668260.4,181893.8583,231542.9244,179253.315,192991.8726,242122.527,2036705.409,2184684.075,85464.5769,0
209,1662,CA20200908_20201212_UCM265_SLATER_CF00007035,SLATER,41.94589683,-123.5010248,2020,9,45117.0,45.36,7713.36,6458.13,30891.87,8.28,6182868848.0,300274013.9,13830083.06,89959301.28,3519108.968,4397973.037,3384558.108,3710588.094,4522024.368,39661082.46,43274972.77,1522258.517,0
210,1665,CA20200905_20200924_UCM276_VALLEY_CF00002833,VALLEY,32.7369641,-116.6890363,2020,9,6573.15,3.42,689.76,2678.49,3201.48,0.0,500192174.7,29466639.99,766626.129,7512353.28,239886.6921,499061.0619,386447.814,297276.1407,610901.163,2612623.815,1568150.271,362520.7065,0
211,1666,CA20200917_20200924_UCM295_SNOW_CF00119353,SNOW,33.87354472,-116.6795181,2020,9,2510.73,69.12,292.5,1890.54,243.18,15.39,134518637.9,7668093.51,223481.196,2009707.92,67000.7619,127101.6342,98653.797,80378.6076,152589.879,731725.029,515967.363,85708.9881,0
212,1696,CA20200909_20201013_UCM9_WILLOWS_CF00021423,WILLOWS,39.37500325,-121.332452,2020,9,526.68,0.0,286.47,204.57,35.55,0.09,46298501.46,2254983.03,103123.575,673912.8,26292.2301,33112.2537,25481.124,27778.2129,34162.587,296249.859,321653.511,11697.4017,1
213,1679,CA20201004_20201011_UCM325_BACCARAT_CF00030788,BACCARAT,39.77683069,-119.9569403,2020,10,6.66,0.0,5.85,0.81,0.0,0.0,497075.76,30362.94,688.644,7512.48,228.5046,525.8736,406.926,294.2388,657.342,2472.858,1158.174,410.0562,0
214,1686,CA20201026_20201102_UCM39_SILVERADO_CF20121364,SILVERADO,33.71881574,-117.7001636,2020,10,5020.83,73.53,910.17,3564.81,471.96,0.36,241787133.9,14591755.08,345929.193,3653735.76,114671.6082,250797.9573,196375.113,145364.1219,314667.396,1220008.23,617936.832,191849.328,0
215,1687,CA20201026_20201102_UCM40_BLUE_RIDGE_CF20121612,BLUE RIDGE,33.91184677,-117.7019889,2020,10,5521.59,0.0,203.85,4956.57,98.91,262.26,203073455.9,12185855.73,291424.914,3091736.88,103786.2549,208416.69,171372.501,129534.8634,272487.969,1021388.067,504611.289,159971.2551,1
216,1680,CA20201117_20201123_UCM331_LAURA_2_CF00006431,LAURA 2,40.06261739,-120.0895792,2020,11,929.43,0.0,68.58,753.39,106.38,1.08,36919691.46,2224077.66,53254.539,556638.48,17259.084,38196.9891,29567.889,21891.0465,47380.734,187219.872,97530.066,29023.4862,0
217,1681,CA20201117_20201130_UCM332_MOUNTAIN_VIEW_CF00030860,MOUNTAIN VIEW,38.55783911,-119.4114122,2020,11,5123.52,20.52,626.85,1685.07,2170.44,620.64,434516066.5,23187587.22,827201.907,6435782.64,234277.5708,366589.1439,289054.269,265007.0997,424944.198,2538897.228,2232959.526,204937.4502,1
218,1637,CA20201201_20201213_UCM183_AIRPORT_CF00154602,AIRPORT,33.90290227,-117.6276915,2020,12,429.66,10.26,282.15,107.37,29.88,0.0,12466106.82,605630.97,27866.709,181414.08,7100.2827,8872.8183,6836.4,7488.5607,9138.609,79930.917,87134.985,3080.8899,0
219,1639,CA20201213_20201214_UCM187_SANDERSON_CF00160421,SANDERSON,33.90043808,-117.0630626,2020,12,784.62,2.97,148.95,596.88,35.82,0.0,41630678.82,2518665.75,59186.835,629028.0,19597.0005,43359.8229,33840.864,24925.1877,54321.003,209489.931,104597.991,33294.7809,0
220,1688,CA20201203_20201207_UCM41_BOND_CF20136890,BOND,33.73979634,-117.66266,2020,12,2685.06,6.39,238.41,1746.54,693.72,0.0,148324320.2,8774343.18,224425.449,2232208.08,71575.6284,148965.4845,116264.511,88947.5679,184145.994,769291.452,446948.154,109413.1386,0
