,Unnamed: 0,Event_ID,Fire_Name,Lat,Long,Fire_Year,Fire_Month,Total_area_burned(ha),Unchanged(ha),Low_Severity(ha),Moderate_Severity(ha),High_Severity(ha),Grass_Burned(ha),CO2(kg),CO(kg),CH4(kg),NMOC(kg),SO2(kg),NH3(kg),NO(kg),NO2(kg),NOx(kg),PM2.5(kg),OC(kg),BC(kg),TSLF
209,706,CA4097312250819990823,REPTILE,40.973,-122.508,1999,8,735.48,3.42,200.52,272.52,259.02,0.0,103716245.0,5051901.33,230991.849,1509670.08,58889.9439,74187.3555,57083.256,62221.3299,76537.629,663615.297,720452.709,26219.4471,0
210,707,CA4104812343519990823,MEGRAM- ORLEANS,41.001,-123.432,1999,8,57106.71,33.3,29755.35,16620.66,10612.89,84.51,6531956652.0,327461034.7,13910928.89,95525920.8,3635323.818,4929346.083,3805512.588,3920951.083,5272268.913,40711722.2,41859915.24,2083430.487,0
211,711,CA4176612101619990822,PINE,41.766,-121.016,1999,8,9277.02,14.31,7786.8,1455.75,20.07,0.09,689773992.5,42007497.39,964063.638,10419914.16,318398.3379,726236.1864,562186.323,408611.6658,906566.499,3445652.421,1652951.007,563254.6581,0
212,712,CA4177812162219990823,YELLOW PINE COMPLEX (YELLOW),41.778,-121.622,1999,8,1550.34,10.89,1492.83,15.93,2.61,28.08,113230030.3,6904016.01,157581.684,1711619.28,52394.9805,119435.5998,92696.931,67286.3976,149543.253,564342.075,267080.589,92903.3019,1
213,671,CA3888112225619990928,RUMSEY,38.881,-122.256,1999,9,1246.68,0.36,433.08,720.99,90.72,1.53,85147585.74,5142839.31,121365.333,1288042.56,40649.2893,88424.3871,69597.918,51515.6211,111519.855,428653.683,214256.907,67847.3253,0
214,679,CA3981512008819990906,CEMETERY,39.815,-120.088,1999,9,1520.28,0.99,308.07,978.03,214.47,18.72,119580183.0,7058091.42,182311.236,1796872.32,57308.4846,119681.4996,92770.83,71144.1144,146816.658,622910.322,369386.55,87316.803,0
215,687,CA4017912180419990928,GUN 2,40.179,-121.804,1999,9,24764.76,526.95,9121.32,10788.21,4075.02,253.26,2428667422.0,129485910.2,4646732.769,35863390.08,1283386.875,2046915.248,1581705.774,1452087.323,2324257.011,14248895.39,12683972.87,1131906.536,0
216,693,CA4046112240819990926,CANYON,40.461,-122.408,1999,9,1046.52,4.86,774.45,248.04,17.01,2.16,80873094.6,4311758.34,154426.788,1196328.96,43288.4754,68135.8068,53307.882,48948.624,78317.982,473577.102,419141.178,37855.125,0
217,699,CA4083812250819990908,UNNAMED,40.838,-122.508,1999,9,5021.91,6.66,2394.27,1687.5,796.86,136.62,467961405.5,23734345.32,974135.178,6881859.36,264829.896,360450.9234,286436.43,288040.0086,402028.812,2873945.952,2856689.82,163980.3996,0
218,709,CA4162412008719990925,LAKE2,41.624,-120.087,1999,9,1212.21,9.99,528.48,651.42,0.0,22.32,23959108.62,1456338.51,33414.075,363585.6,11550.7017,25128.2889,20007.468,14697.9873,32139.099,119236.743,55710.027,19575.6849,1
219,670,CA3880312232819991016,SIXTEEN,38.803,-122.328,1999,10,15034.23,71.19,6897.24,7370.91,674.28,20.61,986165572.1,59758662.33,1390124.511,14941890.72,473079.9303,1029346.237,814920.642,600820.6509,1307497.545,4935594.681,2385256.113,796013.1603,0
220,672,CA3941612120119991016,PENDOLA,39.419,-121.197,1999,10,3116.79,11.52,777.78,716.4,1582.47,28.62,423778536.2,20755976.31,935929.125,6174396.0,239840.1657,306278.0091,235965.69,254392.8759,318485.223,2697999.111,2899849.095,112476.3021,0
221,673,CA3946112111419991016,PENDOLA,39.461,-121.114,1999,10,1636.56,17.82,182.7,476.1,912.42,47.52,211237013.2,10585251.99,450085.788,3089601.36,117757.4139,159278.427,123148.269,126969.8436,170546.391,1316841.165,1354480.731,67213.8297,0
222,695,CA4065212222819991016,JONES,40.652,-122.228,1999,10,10851.93,513.09,7471.62,2188.71,670.95,7.56,826602655.5,42565119.21,1683846.945,12139063.2,450146.9187,654970.9455,505914.084,495396.2871,720264.501,5022554.877,4877638.281,315685.3455,5
223,732,CA3960712265220000331,TOWN,39.607,-122.652,2000,3,1005.75,0.0,434.79,272.97,115.92,182.07,57705500.34,3422810.7,85717.251,875463.12,29502.6192,58132.8819,47440.305,36470.0241,74978.622,295387.56,160273.53,43510.0878,1
224,731,CA3945512285120000401,CABBAGE,39.455,-122.851,2000,4,610.56,2.07,206.01,334.26,62.19,6.03,46667817.9,2764006.65,70461.207,701972.64,22358.9079,46966.7817,36499.194,27841.1589,57873.177,241882.281,140169.681,34538.1795,2
225,728,CA3852912224420000613,BERRYESSA,38.529,-122.244,2000,6,1954.08,4.68,606.96,1245.87,96.57,0.0,131929380.5,7973359.92,187724.601,1995840.72,62913.1446,137144.5029,107912.853,79787.5803,172980.144,663639.714,330286.212,105344.5428,0
226,736,CA4010312006820000629,TURTLE,40.103,-120.068,2000,6,504.0,0.0,236.16,267.84,0.0,0.0,26801621.1,1604080.53,38618.739,408739.68,13966.1019,27380.2149,22794.57,17348.3361,36151.677,134906.373,66808.125,20987.7615,1
227,730,CA3891112253920000726,MORGAN,38.911,-122.539,2000,7,1345.95,2.7,628.74,572.4,141.39,0.72,101376094.7,6102749.16,146457.45,1528668.0,47535.9552,104761.1466,81222.03,60228.6894,130080.708,514389.456,268752.78,79530.3396,0
228,738,CA4043712078220000722,GOAT,40.437,-120.782,2000,7,493.38,0.0,30.42,83.88,377.73,1.35,71139368.88,3521212.92,154618.218,1038044.16,39910.176,52438.3254,40378.23,42649.6266,55159.272,448710.912,473191.02,20579.8176,0
229,739,CA4186612288320000721,BARK,41.866,-122.883,2000,7,768.24,0.0,162.36,331.65,273.87,0.36,63465445.08,3610376.82,106035.426,947200.32,31507.4646,59768.4222,46189.656,37746.1422,71360.73,346353.066,247180.194,40044.6126,1
230,735,CA4002712128720000817,STORRIE,40.027,-121.287,2000,8,20068.47,93.51,4474.53,6208.83,8686.53,605.07,2320632072.0,116573185.5,4924977.822,33956781.84,1291676.602,1757675.833,1359629.901,1395223.432,1887863.625,14433174.21,14771204.47,751705.8255,1
231,733,CA3972512153120000919,CONCOW,39.725,-121.531,2000,9,712.62,7.29,182.79,240.75,274.05,7.74,75040260.84,3878079.3,151925.04,1102550.4,40721.841,59846.5368,46205.478,44940.8844,66010.086,454385.142,437719.482,29297.1258,0
232,734,CA3990812262720000929,WEINSTEIN,39.908,-122.627,2000,9,3229.56,11.43,1099.17,1694.97,422.82,1.17,226246050.5,13627782.18,325511.415,3417418.8,107451.3276,233959.0563,183098.025,135954.0657,293080.734,1144718.028,588400.83,178289.2638,1
233,737,CA4033312336620001007,JOURNEY,40.333,-123.366,2000,10,417.87,0.0,125.73,134.82,157.32,0.0,41474028.24,2184055.38,81102.654,611866.08,22325.6214,34195.3902,26621.028,25000.119,38696.238,246168.09,225723.402,18125.2458,1
234,742,CA3875312257120001102,HIDDEN,38.753,-122.571,2000,11,1221.3,0.54,289.44,931.32,0.0,0.0,55279526.58,3299341.32,79582.203,847341.36,30122.451,56165.7879,48247.875,37120.4721,76201.452,277271.082,133943.4,43235.4816,6
235,768,CA4039512072520010527,DEVIL,40.395,-120.725,2001,5,1869.03,0.27,303.03,712.53,826.38,26.82,242012936.5,12210533.28,510149.754,3542525.28,133937.3484,184795.5978,142600.914,145144.6758,198898.2,1499551.524,1522300.536,80772.4944,0
236,778,CA4186812276120010509,JONES,41.868,-122.761,2001,5,509.04,1.17,175.23,283.14,49.14,0.36,37895448.42,2273750.91,55288.917,570889.44,17781.6141,38954.8971,30136.662,22461.2847,48180.771,193237.299,103582.683,29365.5249,1
237,760,CA3826112094020010613,JACKSON,38.261,-120.94,2001,6,928.71,11.88,190.26,679.5,46.44,0.63,97720826.76,5090497.38,195147.576,1437304.32,52598.5578,79053.8688,60952.446,58412.5956,87731.478,587216.502,555454.314,39991.0122,0
238,780,NV3936512000020010617,MARTIS,39.365,-120.0,2001,6,2245.59,25.38,275.31,648.09,1246.41,50.4,271853299.4,13837161.87,564708.762,3985507.44,149586.3963,210924.846,163030.455,163170.027,229461.795,1670204.637,1663709.535,96386.6853,1
239,757,CA3818712077320010713,UNNAMED,38.187,-120.773,2001,7,435.15,31.05,36.09,227.43,140.58,0.0,49542872.22,2495420.73,104746.275,724831.2,27409.4271,37715.0229,29047.446,29666.0025,40440.681,307536.417,313476.129,16326.2979,0
240,767,CA4018312060620010726,STREAM,40.183,-120.606,2001,7,1483.83,21.24,106.11,336.87,1015.92,3.69,227811263.0,11095805.7,507402.54,3316010.4,129374.649,162933.4008,125390.178,136688.3604,168114.906,1457663.382,1582589.682,57567.2598,0
241,773,CA4081012072720010726,GRASSHOPPER,40.81,-120.727,2001,7,445.14,1.17,313.02,127.53,3.42,0.0,48156381.18,2394685.17,103916.907,703153.44,26912.1483,35803.9413,27564.498,28855.5489,37849.221,302484.789,316231.677,14440.6791,0
242,777,CA4184912111220010703,CLEAR,41.849,-121.112,2001,7,1968.66,1.17,1939.68,24.21,0.36,3.24,145594422.4,8887190.04,202108.23,2200255.2,67013.2368,153857.1582,119090.178,86219.289,192295.188,724965.696,341358.372,119829.8052,1
243,759,CA3821812062320010818,LEONARD,38.218,-120.623,2001,8,2131.92,0.09,403.47,915.21,813.06,0.09,288538008.1,14059528.47,642274.974,4200068.88,163771.2207,206532.5508,158899.815,173079.7542,213146.019,1845604.377,2002456.395,73176.7509,0
244,761,CA3905812092020010827,PONDEROSA,39.058,-120.92,2001,8,1241.19,37.35,148.59,410.22,645.03,0.0,163063332.7,7935973.83,363624.984,2373176.88,92635.8579,116453.8998,89591.409,97818.8868,120002.715,1044121.509,1135239.291,40911.7509,0
245,762,CA3909912049020010825,STAR,39.099,-120.49,2001,8,6817.23,30.69,689.76,1829.43,4202.37,64.98,998330103.2,48490470.09,2232485.163,14527136.16,568532.6919,710280.7029,547049.718,599527.8873,731057.049,6402660.921,6983069.337,246185.4771,0
246,763,CA3930112062620010812,GAP,39.301,-120.626,2001,8,965.7,0.45,67.68,160.47,702.0,35.1,140785828.6,6865127.64,312874.992,2050669.44,80155.1772,100901.2464,77978.772,84760.8264,104727.06,899459.172,973448.028,36027.3132,0
247,764,CA3939912270520010808,TROUGH,39.399,-122.705,2001,8,10224.18,20.88,3386.7,4803.48,1995.39,17.73,980315836.9,51513200.1,1924055.478,14461047.36,529585.0326,805158.1962,627881.22,591973.9938,910932.426,5829921.45,5371478.01,423562.7214,0
248,769,CA4042012031420010808,SHAFFER,40.42,-120.314,2001,8,491.22,0.09,441.27,39.51,0.0,10.35,35892680.04,2191073.22,49766.616,542747.52,16603.6986,37930.3344,29460.078,21346.3188,47554.614,178565.094,83597.562,29573.6778,0
249,770,CA4057812322220010831,HYAMPOM,40.578,-123.222,2001,8,480.6,0.0,142.47,165.15,172.89,0.09,63387073.26,3107246.04,139809.249,923680.08,35856.2826,45885.0141,35358.201,38054.8683,47771.532,403242.318,432728.424,16947.8712,0
250,771,CA4073412017820010809,OBSERVATION,40.734,-120.178,2001,8,27293.49,6.3,10552.86,14513.76,1730.7,489.87,2538759095.0,139360462.6,4583236.194,37681069.68,1309603.407,2250467.147,1743731.217,1518590.601,2623843.557,14429088.06,11747051.61,1369295.146,0
251,772,CA4074312296820010828,OREGON,40.743,-122.968,2001,8,714.06,0.0,145.71,190.44,377.91,0.0,52338503.34,2788935.57,99586.863,777252.96,28840.6035,44018.4681,35407.062,32554.6317,51973.461,305321.805,267041.853,24672.5703,0
252,774,CA4118212024620010809,BLUE COMPLEX (BLUE),41.182,-120.246,2001,8,12392.46,159.3,4460.4,4118.04,3651.75,2.97,1594471748.0,78905983.77,3466322.469,23267306.88,895184.2827,1174847.291,905264.208,956493.9711,1236411.945,10058122.63,10608776.94,460669.7547,0
253,776,CA4172312096320010810,MODOC COMPLEX (BELL),41.723,-120.963,2001,8,1276.2,1.89,762.75,419.67,91.89,0.0,117524403.9,6553718.1,205337.295,1748012.4,59483.106,107025.9075,82656.585,69967.2465,125889.39,656572.5,507026.79,68049.963,0
254,779,CA4190312084820010809,MODOC COMPLEX (ROCK),41.903,-120.848,2001,8,702.45,0.63,487.53,189.45,24.84,0.0,55442442.78,3301890.66,82562.643,834165.36,26242.8228,56308.2399,43569.621,32890.5045,69344.046,285534.18,160686.414,41824.8126,1
255,758,CA3819512030720010905,DARBY,38.195,-120.307,2001,9,5963.67,40.95,781.02,2580.3,2558.52,2.88,833386716.5,40699938.6,1848837.825,12135315.6,472244.589,599067.4293,460966.833,499874.1939,620001.756,5320087.542,5749366.752,215603.3448,0
256,765,CA3970212148820010906,POE,39.701,-121.48,2001,9,3417.66,14.67,575.55,987.39,1833.3,6.75,459070730.1,22513779.09,1011997.251,6689142.72,259355.2995,332603.5401,256015.818,275340.8421,346050.225,2919656.781,3131629.317,123134.8635,0
257,775,CA4162512353920010915,HAPPY CAMP COMPLEX (SWILLUP),41.625,-123.539,2001,9,3531.6,2.7,1823.85,1091.7,613.17,0.18,383658423.5,18711080.73,852866.874,5585500.08,217634.2569,275078.718,211666.041,230147.5914,284230.269,2452086.927,2656273.149,98075.5371,1
258,766,CA3975112148120011024,HIGHWAY 70,39.751,-121.481,2001,10,669.06,2.16,66.69,179.1,417.96,3.15,90412600.14,4417493.58,200425.419,1316720.88,51239.1384,65046.9447,50081.193,54254.9205,67398.858,576893.52,622839.762,23491.5138,8
259,823,CA4127312332120020609,FORKS,41.273,-123.321,2002,6,600.84,4.86,180.9,205.47,196.65,12.96,29380072.86,1406082.6,65382.093,438431.76,20027.4426,20187.2025,19247.373,21011.7087,25731.972,185723.262,195043.392,7207.8192,0
260,828,CA3968612171620020608,SKYWAY,39.686,-121.716,2002,6,881.55,0.81,10.44,868.59,0.99,0.72,47488186.8,2320552.71,102972.978,707085.36,30974.8743,33996.8268,31015.395,32876.9622,42214.959,296294.481,303151.995,13569.6825,1
261,820,CA4061112052020020712,BLACK,40.611,-120.52,2002,7,686.34,0.0,120.96,402.93,149.67,12.78,32592383.82,1556868.6,72536.319,487561.68,22591.2438,22297.5423,21690.927,23686.2945,28988.712,205796.898,215423.928,7963.7364,0
262,821,CA4063212010220020713,RUSH,40.632,-120.102,2002,7,2101.14,0.0,620.01,1468.98,2.07,10.08,56506983.66,2650189.59,124654.851,873285.12,47522.8125,36955.4553,45717.12,49639.9977,61203.519,349421.139,345231.855,13912.5357,0
263,824,CA4146112251620020713,MUSSOLINI,41.461,-122.516,2002,7,1258.47,586.62,403.11,201.33,61.02,6.39,50229934.92,2445204.33,110846.358,738693.36,30534.8697,35802.0072,29930.877,32292.0126,40347.909,318267.711,337697.973,13230.6579,0
264,825,CA4166912331420020722,STANZA,41.669,-123.314,2002,7,1251.54,7.2,409.32,489.24,345.78,0.0,68730572.88,3295025.28,153293.076,1020957.12,45501.9768,47439.3492,43645.86,47749.6908,58291.056,435953.448,461785.68,16735.8816,2
265,822,CA4075212115820020926,CONE,40.752,-121.158,2002,9,724.05,1.17,136.62,242.64,337.41,6.21,72010533.6,3717980.46,145601.496,1060794.72,39874.8294,57299.3316,45150.426,43954.5168,64460.502,435186.09,416860.614,28180.737,1
266,818,CA3889312226520021001,16,38.893,-122.265,2002,10,615.69,0.54,557.28,55.98,0.99,0.9,6439938.84,283814.28,13718.016,110452.32,8660.2428,3572.8164,8385.372,8993.5884,11275.2,36851.796,28026.108,1666.3968,1
267,816,CA3874612039820021125,PLUM,38.746,-120.398,2002,11,746.73,1.17,474.03,201.78,66.06,3.69,84298322.52,4242057.75,178352.406,1234123.92,46931.1327,64052.118,49638.591,50758.8174,69056.739,523310.409,533343.339,27674.0469,0
268,817,CA3886212292420021125,PINE,38.862,-122.924,2002,11,431.73,0.0,196.47,195.93,38.61,0.72,18398712.96,882455.04,40555.638,276399.36,12985.4124,12675.033,12627.774,13653.0846,16975.116,115328.34,118721.376,4740.4332,0
269,819,CA4058712254820021120,PANTHER,40.587,-122.548,2002,11,555.57,0.0,410.49,124.56,16.2,4.32,36291263.04,1757138.22,80455.662,535177.44,22643.4258,25581.483,21995.64,23874.579,29535.57,230226.462,244614.15,9267.8598,8
270,876,CA3976112013320030720,CHILCOOT COMPLEX,39.761,-120.133,2003,7,2331.54,0.27,472.95,1417.23,366.03,75.06,112024711.3,5358241.53,248731.911,1676855.52,77776.1703,76827.1473,74926.026,81611.7741,100287.153,706231.737,736702.209,27755.3547,0
271,879,CA4033712044320030702,A-3,40.337,-120.443,2003,7,466.56,0.09,309.06,150.66,6.03,0.72,3769257.6,159955.2,7945.884,67783.68,6019.1928,1881.5364,5811.948,6234.0588,7808.184,20805.192,13436.352,958.86,0
272,882,CA4070012000420030721,SMOKE,40.699,-119.999,2003,7,1995.84,0.0,1347.48,491.04,0.09,157.23,26835433.02,1206240.57,57954.465,445039.2,31605.8139,15727.1319,30505.212,32853.7359,40945.365,157872.645,133098.273,6754.4559,0
273,884,CA4125312008820030731,BARBER,41.253,-120.088,2003,7,574.65,4.23,262.71,253.17,46.08,8.46,4225054.5,178232.04,8791.425,77209.2,7091.6778,2064.9465,6879.681,7349.9319,9262.944,22892.958,13489.704,1125.882,0
274,885,CA4174312132820030726,ACKLEY,41.743,-121.328,2003,7,4137.39,18.0,3648.69,250.38,0.0,220.32,23348243.88,920419.02,47640.672,460002.24,49270.3758,9210.1968,47633.058,50914.2924,64061.226,118300.914,42726.942,6087.0006,2
275,871,CA3883112245320030903,MORGAN,38.831,-122.453,2003,9,996.66,0.72,309.96,478.17,207.81,0.0,8077444.74,341961.93,16956.225,146088.0,13133.5371,3999.5163,12700.26,13605.0147,17074.449,44305.893,27764.145,2085.0003,0
276,872,CA3891612228220030903,FORTY,38.916,-122.282,2003,9,529.74,129.69,323.91,75.78,0.36,0.0,2290942.62,91295.73,4674.969,44722.08,4705.5879,936.1863,4555.944,4865.5143,6131.025,11692.089,4531.581,606.7539,0
277,873,CA3950412282120030903,GRINDSTONE COMPLEX (DEAFY),39.504,-122.821,2003,9,1984.32,0.0,277.02,685.35,1021.95,0.0,114889722.5,5594809.23,250498.566,1709431.92,75010.7763,81717.2352,74504.115,79448.2218,101054.331,719223.813,741225.375,31904.4861,0
278,874,CA3953112272720030903,GRINDSTONE COMPLEX (HAPPY CAMP),39.531,-122.727,2003,9,859.5,0.0,416.7,353.16,89.37,0.27,72035163.9,3477777.57,161119.827,1056788.64,43708.0563,50558.0157,41909.922,45968.0841,55937.709,460306.125,497046.933,17537.3055,0
279,875,CA3963412282820030928,SPANISH,39.634,-122.828,2003,9,2584.71,3.69,844.83,899.55,836.37,0.27,108851500.6,5188843.98,241981.137,1634707.44,77340.618,74092.7601,74289.015,81050.2659,99313.398,685603.908,712932.21,26637.3774,0
280,878,CA4025912391820030930,CANOE,40.259,-123.918,2003,9,4403.43,0.27,2885.49,1077.93,439.74,0.0,407308377.2,19697439.6,912167.64,5953802.4,240787.152,287049.2148,230671.728,253362.7764,307707.876,2608864.272,2833726.032,98874.6588,0
281,883,CA4078912330120030914,LOMA,40.789,-123.301,2003,9,1508.04,0.0,857.16,428.76,220.41,1.71,132583693.1,6408067.68,296615.079,1941652.08,79405.1874,93292.6707,76156.803,83546.0685,101651.328,848007.27,917948.052,32312.0988,1
282,880,CA4062512025120031015,SECRET,40.628,-120.24,2003,10,455.31,0.0,323.64,124.92,0.18,6.57,31553596.08,1900012.23,45491.598,476224.56,14896.0287,32616.8784,25413.039,18858.9762,40687.623,159873.849,82842.651,24809.1921,0
283,881,CA4063112184820031027,WHITMORE,40.631,-121.848,2003,10,500.58,0.0,53.1,72.36,375.03,0.09,38096592.48,2211412.41,60538.158,571286.16,18714.9033,37093.1004,28902.141,22832.037,45238.041,202512.735,130782.069,26137.6191,5
284,918,CA4059012252520040321,POWER TOWER,40.59,-122.525,2004,3,632.7,1.71,541.44,77.13,10.26,2.16,40606792.2,1968079.86,89834.742,599264.64,25412.4846,28674.5922,24763.068,26813.457,33298.938,257220.018,272407.122,10490.211,4
285,919,CA4070212354420040728,SIMS,40.702,-123.544,2004,7,1540.89,4.5,237.51,409.95,888.93,0.0,78348677.22,3751207.74,174436.929,1167976.08,53059.7556,53891.7453,50974.623,55671.2559,68134.986,495642.276,521506.242,19193.7114,0
286,922,CA4082612107820040722,STRAYLOR,40.826,-121.078,2004,7,1412.82,1.44,484.02,517.14,361.17,49.05,136846304.1,7116585.03,273203.991,2018322.72,75363.3333,110302.2081,86947.164,83531.9385,124965.099,821084.139,772944.831,55924.5105,0
287,923,CA4195112245520040724,IRONGATE,41.951,-122.455,2004,7,946.44,73.26,5.13,156.69,711.36,0.0,42893040.42,2050031.52,95526.189,640741.68,29468.6622,29386.6533,28278.225,30899.2707,37780.884,271123.722,284572.26,10456.9344,1
288,908,CA3791712067420040806,CALAVERAS COMPLEX,37.917,-120.674,2004,8,1490.13,9.99,156.42,1192.77,130.95,0.0,119476618.4,5796280.17,264886.299,1756997.28,73024.4727,84598.6725,71018.262,77060.3913,95402.313,758952.585,809361.513,30617.8371,0
289,911,CA3818712042520040806,ARMSTRONG,38.187,-120.425,2004,8,436.41,0.09,67.59,130.68,237.69,0.36,51918085.44,2557081.62,113534.838,758172.96,29546.127,37904.0526,29549.052,31466.3382,40170.006,328430.97,348277.338,14523.0498,0
290,917,CA3959712149920040811,OREGON,39.597,-121.499,2004,8,803.43,3.87,135.36,383.94,280.26,0.0,76862367.18,4121781.3,145349.325,1136689.2,40569.48,65433.1581,50760.351,46113.7023,74952.162,447944.184,391591.494,36971.8866,0
291,920,CA4071812219420040811,BEAR,40.718,-122.194,2004,8,4437.36,108.45,1835.64,1720.98,772.29,0.0,375141710.3,18119111.04,839070.369,5500309.68,226625.1606,263547.2097,217348.677,238384.9431,290119.644,2397803.922,2591086.068,91407.5208,0
292,921,CA4074012270320040814,FRENCH,40.74,-122.703,2004,8,5537.25,18.54,1445.22,2755.17,1267.02,51.3,303360433.7,14643299.25,670240.989,4507814.88,199189.0143,212184.2907,193911.516,209857.6467,260704.305,1913979.969,2005509.069,78252.8643,1
293,910,CA3817312087120040903,PATTISON,38.173,-120.871,2004,9,1157.49,1.17,316.89,613.8,225.0,0.63,74693779.2,3630370.41,164461.482,1103383.44,46816.3161,53020.7712,45957.393,49488.363,62002.233,471703.023,496325.997,19816.0335,0
294,914,CA3872912274620040903,GEYSERS,38.729,-122.746,2004,9,4886.28,23.76,1402.38,2246.31,1199.25,14.58,150081816.2,7277408.1,319166.514,2300870.88,116438.5638,105093.6282,117687.456,123394.3002,160946.19,913258.314,873143.154,45676.9818,1
295,912,CA3850212028020041006,POWER,38.502,-120.28,2004,10,6985.17,19.17,1267.2,2268.36,3406.77,23.67,732849693.7,38425353.48,1444955.985,10800810.0,395065.7586,599647.4037,465743.889,440903.3139,674385.372,4370495.814,4056114.096,312282.5832,0
296,915,CA3875712227420041010,RUMSEY,38.757,-122.274,2004,10,15918.03,18.09,8178.3,7276.23,390.6,54.81,174990317.9,7772525.73,370885.257,2988728.64,230779.5255,98933.9715,224520.624,240015.6531,302522.661,1000989.369,762529.581,46878.1983,0
297,916,CA3878712031820041013,FREDS,38.787,-120.318,2004,10,3297.06,3.42,435.24,887.4,1952.64,18.36,330470212.3,17350509.69,649344.942,4876125.84,179153.4537,270989.5356,211914.909,200103.237,307208.889,1966197.375,1813392.981,142245.7119,10
298,957,CA3937412284420050809,DEER,39.374,-122.844,2005,8,688.59,0.0,144.09,185.22,336.6,22.68,27631608.48,1359330.48,58426.434,417761.28,19499.7564,19965.339,20044.386,20800.8234,27595.404,168801.732,163865.304,8781.5196,0
299,958,CA3963512032120050824,HARDING,39.635,-120.321,2005,8,955.26,1.08,195.75,352.08,293.67,112.68,66988713.78,3504726.0,131056.083,997461.36,38942.4546,54479.9079,45603.927,43284.7449,65903.76,395846.118,357403.068,29017.1196,0
300,959,CA4030012273420050810,36,40.3,-122.734,2005,8,917.55,0.0,619.29,295.92,1.71,0.63,23522500.08,1103374.08,51923.07,363240.0,19703.7036,15391.5786,18944.838,20580.3486,25355.7,145564.02,144105.552,5775.8436,0
301,960,CA4044412185520050826,MANTON,40.444,-121.855,2005,8,916.83,1.26,415.35,349.2,146.43,4.59,85166186.22,4296106.08,179044.713,1250274.96,48105.7182,64964.7837,51279.597,52117.4691,71565.984,526219.866,530370.828,28672.7364,1
302,961,CA4148912327020050920,WOOLEY,41.489,-123.27,2005,9,1310.31,5.13,797.58,332.46,175.14,0.0,120740364.9,5835088.8,270329.301,1767017.52,72010.6542,84956.8221,68987.097,75753.2907,92031.876,772825.338,837960.228,29307.96,5
303,1018,CA4151212231520060224,HOTLUM,41.512,-122.315,2006,2,1282.86,12.78,565.83,664.47,39.51,0.27,137206595.3,6641929.44,307441.899,2001707.28,79951.4946,96927.1227,76571.847,84155.6781,102122.964,879876.342,958580.748,33283.0008,4
304,1005,CA3966612007920060625,BALLS CANYON,39.666,-120.079,2006,6,792.0,1.62,64.89,317.07,339.66,68.76,38699451.72,1914060.06,81799.362,581019.84,26029.2186,28298.1726,26916.372,27841.8582,37139.526,237193.254,232675.398,12416.2434,0
305,1007,CA4019512057720060625,BOULDER,40.195,-120.577,2006,6,1161.45,0.18,183.24,597.78,299.52,80.73,92492332.02,4700740.5,190721.259,1368510.48,54328.2948,71420.2803,59217.957,59154.5385,83378.322,563524.308,548868.798,33476.4954,0
306,1010,CA4076012014920060625,OBSERVATION,40.76,-120.149,2006,6,1117.17,0.0,415.71,675.45,13.59,12.42,67608965.34,3282120.09,148530.033,1002612.96,43476.8139,47837.0871,42748.38,45946.6479,57721.653,425658.069,444439.665,18075.2463,0
307,1016,CA4144612130920060626,HIGH,41.446,-121.309,2006,6,1182.15,30.42,647.28,455.67,48.24,0.54,119591131.3,5782805.19,267820.938,1748399.76,70785.8559,84260.5992,67809.771,74479.5522,90454.995,765933.993,831770.019,29026.6389,1
308,1004,CA3966212292720060724,HUNTER,39.662,-122.927,2006,7,6782.85,10.98,3122.46,2464.29,1129.05,56.07,476137073.7,22978517.13,1060141.005,7021656.0,298670.5251,333510.4575,288040.032,314289.5823,385531.353,3027625.101,3231760.113,118409.2155,0
309,1008,CA4037112070120060718,CREEK,40.371,-120.701,2006,7,681.03,0.0,149.31,252.45,210.69,68.58,62453345.4,3109039.29,133545.024,918805.68,36642.8421,46450.8054,37870.839,39328.2072,52208.793,388988.595,398448.621,19415.2455,0
310,1009,CA4074212300420060729,JUNCTION,40.742,-123.004,2006,7,1343.25,8.37,481.41,539.55,313.92,0.0,54845944.92,2663161.74,118906.29,823852.8,38016.5058,38704.1094,37877.58,40238.8686,51459.462,340710.174,344140.11,15515.9874,0
311,1012,CA4109112300620060724,RUSH,41.091,-123.006,2006,7,2136.96,0.63,962.91,912.24,261.0,0.18,162939869.5,7855391.61,364272.309,2396234.88,100626.7995,113978.0511,96481.584,105777.6975,128784.249,1039740.597,1118688.921,39650.2587,0
312,1013,CA4133612346520060724,ORLEANS COMPLEX,41.336,-123.465,2006,7,6459.84,8.73,4216.05,1676.97,558.09,0.0,640993795.9,31018677.12,1436051.448,9357543.36,375330.528,452447.0352,359487.288,395018.64,479470.968,4108954.464,4472109.072,155510.7624,0
313,1014,CA4141412317720060723,UNCLES COMPLEX,41.414,-123.177,2006,7,1534.77,3.42,476.55,535.41,519.39,0.0,96912605.52,4658901.12,216433.044,1432313.28,61986.1752,67335.3108,59434.02,65099.0412,79348.464,616623.912,658466.64,23572.8864,0
314,1015,CA4142612330620060724,HANCOCK,41.426,-123.306,2006,7,9427.68,15.75,4666.86,3203.91,1541.16,0.0,910507275.2,44024381.28,2039046.309,13312763.28,539336.5974,641418.0705,516646.521,567463.8159,689175.864,5831159.202,6331564.044,220969.2636,0
